-0.625674,0.363195,0.056543,-1.434386,-0.439784,-0.832876,-0.692684,-0.368107,-2.006642,0.760772,-0.779415,-0.035187,-1.888083,0.914917,1.950130,1.440759,0.185547,-0.968668,-1.067654,0.904624,0.790803,-1.564438,-0.738614,0.267981,0.307436,0.296729,0.648164,0.251814,1.173400,-2.085669,1.054023,1.599915,0.507414,0.407797,-0.382985,0.861988,0.371418,0.434487,-0.988665,1.236180,-0.612313,0.641218,1.739289,-0.071508,-0.312327,-0.228537,-0.162935,-0.126047,-0.132803,0.276828,1.631268,-0.957857,0.625226,1.217511,0.851716,0.244932,-0.601108,-2.091541,0.916648,-0.204252,-0.024133,0.133272,-0.657976,0.511827,-3.210624,-0.341253,-0.671260,0.722336,0.126068,1.367928,0.009210,0.750348,0.792335,-0.022385,0.342216,-0.200339,0.020140,-0.357832,-0.591763,0.263313,0.628185,-0.352417,-0.831995,0.220618,-0.841344,-1.137349,-0.866458,0.458694,-0.408274,-1.564389,-1.048117,-0.119525,-0.965073,-0.703744,0.861508,-0.869661,0.422170,-1.243468,-1.197281,-2.143667,-1.312993,0.537320,0.514979,1.153477,1.103230,-1.327524,-0.741511,0.450700,-0.682733,-0.490106,0.155282,-1.579966,-0.659902,-0.087937,1.412257,-1.039033,-1.285332,-2.738848,0.415344,-0.832011,2.085630,-1.105077,-0.293275,-1.160194,0.417064,-0.582433,-0.554097,-0.527871
-1.118577,1.021154,-1.742175,1.001562,-0.040705,1.721461,0.109791,0.955819,0.348983,0.652609,0.138189,-1.065524,-1.496141,0.993675,1.226932,0.142926,0.308481,-0.101904,1.611622,-1.277951,-1.051646,-1.260237,-1.750253,1.238336,-0.629711,-2.107565,0.212187,-0.690073,0.326823,0.809691,0.089473,0.456061,-0.301840,-0.279658,-1.348817,-0.736785,-0.485528,-0.433063,-0.633388,-1.777690,1.814074,-1.926805,0.076419,0.841217,-0.143830,-0.497502,-0.414190,-1.018065,1.530278,-0.806183,2.268798,-0.083774,-1.548410,-3.062899,-0.989497,-0.602850,0.641250,-0.331907,1.493135,-0.707973,1.263453,0.354840,-0.657823,-1.028962,0.113888,-0.314865,-0.339566,-3.989541,0.155042,-0.191215,-1.107718,0.533771,0.260917,-0.301327,-0.296547,-0.714096,1.053613,-0.524562,-0.772086,0.354069,-0.565906,-0.019827,-1.167501,0.073449,0.713790,-0.778836,0.855779,-0.569844,-1.450096,-1.089483,2.298181,1.512940,0.051153,-1.823044,-1.029742,0.457758,0.847042,-1.095542,0.660840,-1.027728,0.382919,-0.767465,2.057944,-0.346298,1.063526,-1.664763,-0.000081,0.122611,0.401821,-1.340112,3.662397,0.544872,-1.535376,-1.074551,1.539295,0.359314,0.295054,-1.369515,1.173519,1.759829,-0.055995,-1.488591,-2.204863,1.790138,-0.644172,-0.312711,1.957370,-0.732839
0.359982,-0.028742,-0.924751,0.621781,-0.425311,1.166571,1.481150,1.426058,1.471230,0.749151,-0.060976,-0.340028,1.292484,0.221035,0.299997,-1.084144,-1.378746,-1.685639,-0.495118,2.598122,0.827492,-1.094642,-0.545607,1.766863,1.155478,-0.939902,2.402671,0.141691,-1.378268,0.380106,-0.595891,-0.634700,2.128533,-0.896051,-0.852102,0.888535,-0.908147,-0.862301,-1.189886,0.016364,1.019693,0.001888,-1.137761,1.233016,0.595976,0.200227,-0.350585,-1.335728,1.229735,1.877891,-1.994449,-0.621951,-0.657755,1.385657,-0.036644,-0.523928,1.743690,-3.214465,-0.253876,-0.432623,0.404753,0.380915,1.296216,0.437709,-0.407888,1.436201,0.680499,0.378294,-0.356248,-0.701660,-0.971806,-1.056685,-1.698622,-1.136965,0.340124,0.176866,-0.149514,-0.868719,2.682069,0.137763,0.957334,-0.111576,-2.323492,0.644640,1.659922,1.387306,-2.602149,-0.577748,-0.073305,1.378961,-0.604046,-0.473128,0.202067,-0.973582,0.728319,0.869300,-0.153277,-0.451032,0.234060,-1.232684,0.399057,1.284375,-0.415211,1.289453,1.212634,-0.759863,-1.147837,-1.583355,0.412613,1.146869,0.885812,-0.295802,0.563642,0.095088,0.169791,0.955681,-1.118408,-0.502076,-0.438902,-1.795821,-0.591069,-0.107543,2.087670,-1.593828,1.076301,-0.934716,0.405983,-0.270903
0.567787,-1.167753,0.073400,-1.909456,-0.569481,-0.718471,0.391082,0.484818,0.444333,0.235148,0.322436,0.427996,-0.546110,0.770288,0.553299,0.996491,0.821979,-0.755201,-0.017317,1.743551,1.128167,-2.922596,0.031425,-0.348887,1.322737,-0.971191,-1.129442,1.685713,-0.747205,2.444712,1.719408,0.404931,-0.386449,-0.147658,0.045138,-0.332141,-0.010850,0.414469,0.130067,-0.023023,2.392269,-0.238988,-0.733992,0.402419,0.347227,-0.322048,1.086829,0.282498,0.811093,-0.432936,-0.593738,-1.010651,-0.246696,0.730978,2.181348,0.449585,1.618962,0.299360,-0.255515,-0.452503,-0.411819,-1.892676,-0.242814,1.995997,0.696938,-1.381173,-1.103673,1.028690,-1.473961,-0.723311,1.698245,-1.204729,0.871906,-1.225969,0.854790,-0.512950,-0.314823,1.299117,-1.134830,-1.229402,0.803160,-1.703209,-0.201542,-2.635126,0.559850,-0.290322,0.549872,0.468056,-1.598381,0.824636,1.796146,1.045591,0.250680,-0.518358,-1.874405,-0.519770,0.690682,-0.921430,-0.311427,0.605531,-1.416747,1.157955,0.474506,0.253613,2.263880,0.814811,0.633262,0.470766,-0.106997,-1.398030,-1.558052,1.165017,0.386413,1.130499,-1.417117,0.226519,0.006160,-0.568887,1.511223,0.911137,-0.928797,1.139000,-0.369418,-1.158750,1.942893,1.495532,-0.028490,0.126398
-0.662478,-1.286557,-0.775692,-0.101694,-0.913475,0.606422,-0.596217,-0.888473,0.857465,-1.841918,0.174785,-1.501244,-1.354812,1.336536,-0.647874,-0.865891,2.020507,-0.923525,-0.475453,-1.428695,0.176346,-0.845860,-0.177480,-0.710713,0.373430,0.642633,1.552168,0.236268,1.326274,-0.540439,1.282838,1.006848,1.079715,0.237499,-0.591628,0.383074,-0.373938,0.509464,0.181376,-2.777953,-1.828751,1.180914,0.516556,0.781339,0.372808,0.949887,2.219949,0.392681,-0.414940,-1.523095,0.928750,-0.219959,-0.940444,0.061322,1.389039,1.135093,0.858454,-1.870452,0.138914,0.064244,0.434841,-0.856864,-0.552798,0.661176,-0.394924,-0.527038,-0.574324,-2.887132,1.868964,2.747091,-1.522553,-0.904980,-1.412867,0.021437,-0.293265,0.429639,0.961863,-0.132637,-0.523367,-1.592637,-0.050739,1.574427,-0.506973,0.234944,3.114412,-0.574353,-0.077299,-0.825655,0.612613,0.034901,0.577333,-1.797212,-0.389286,0.082919,0.302867,0.854867,1.801901,-1.436611,-0.539606,0.054590,0.919701,0.656174,1.812612,-0.454236,0.161029,0.385202,-0.330508,0.631150,-1.061766,0.989290,1.005469,1.178438,-0.269507,1.257667,-1.940034,0.262499,-0.260442,-0.079187,0.047750,-1.330140,-0.213240,0.678027,1.398418,-1.317519,-1.479220,0.223830,-0.964007,-0.968314
-0.769530,0.900338,-1.023530,-1.243722,1.378958,0.991826,0.387592,-2.371728,0.462770,-1.295256,-0.157826,0.754075,-0.002950,0.901673,0.493427,-0.586727,-0.152848,1.617838,-1.635364,0.528396,0.174275,-0.662161,-0.598423,0.299974,0.568881,-0.670321,-0.232425,0.733997,-0.855834,0.950035,1.235042,0.105603,-1.710721,2.218110,-2.544371,-0.447125,0.071170,-0.062975,-2.520775,0.583922,-0.104469,-0.437456,-0.232298,0.739293,-0.886824,-0.588700,0.224262,0.384127,2.835945,0.026774,0.542522,1.146991,3.495486,-0.686017,-0.297543,-2.717005,-0.779690,-0.250054,-0.608256,1.161631,-0.408613,0.080444,1.171672,0.470848,-0.791797,1.225612,-1.144801,0.468424,2.374489,-0.498888,0.438215,-0.435236,-1.240459,-0.583476,-0.867379,0.036003,0.683897,1.555402,-0.005705,-1.509099,0.883388,0.497594,0.562113,-1.135106,-2.152444,-0.621081,0.944449,2.345238,2.149951,1.479616,0.219191,-0.103434,3.280907,-1.912083,1.482376,0.742908,2.548459,0.749282,-0.187648,0.912855,-1.262075,-0.078632,1.469438,0.913236,-0.455020,-1.174007,0.587733,0.438747,1.345922,0.898450,-3.188827,2.810329,-1.572148,-1.064155,-0.241067,0.301218,-0.188820,0.034375,0.446392,-0.363346,0.292359,2.393791,0.720355,-0.679032,-0.066719,-0.447892,0.113724,-0.240014
-0.122879,-0.722630,-0.582537,0.105090,1.450188,-0.633573,-1.714604,1.424601,0.636990,-0.664699,0.670281,0.850806,-0.108282,-0.593897,0.164484,0.675270,1.375417,-0.130811,0.953864,-0.314987,0.432305,-3.313079,-0.493658,-1.411359,-0.520419,-3.350942,0.561304,-0.677737,0.691706,-0.633808,-0.155773,0.082183,-0.139806,0.078014,1.193059,-0.026846,-0.592154,-0.243519,0.523111,-1.038237,-0.608518,0.710882,-0.327385,1.169125,0.269831,0.639211,0.642435,1.090346,0.614499,1.151887,1.205648,0.518636,0.147918,-0.332705,0.319398,-1.064032,-1.841115,0.810069,1.052368,-1.090267,0.531255,0.018302,0.988772,-0.752374,0.343964,0.936198,0.240617,0.641218,-1.057477,0.398597,0.018662,0.003067,0.696642,0.967214,-0.352914,2.015355,0.253844,-0.462528,0.347989,-1.280678,-0.680532,-0.811081,0.980258,-0.743488,1.706139,-0.280028,-0.294690,-0.155571,-1.392567,-2.447062,-1.231543,-0.103639,0.575681,-0.740237,-1.222854,2.670196,0.282384,-1.756895,0.440436,-0.762771,-0.163520,0.707054,-1.274928,-0.067191,1.722561,-0.829892,1.378641,0.314928,1.321702,-0.469953,0.543032,-0.191188,0.454295,0.450145,-0.754779,-0.432867,1.489616,-0.551221,0.394341,-0.244854,-0.022202,-0.042360,1.560550,0.931408,2.369402,1.276752,-0.594175,-0.383976
0.124938,1.298352,-0.467053,1.707816,-0.721182,0.265632,2.904738,-1.257329,0.377763,-0.296167,0.644103,-1.198787,-0.162250,-0.253956,1.206299,-0.519584,-0.499374,1.342574,0.573730,0.388453,-0.281037,0.656710,1.370559,-1.018532,0.449704,1.958049,-0.527691,0.685744,-1.963405,0.293652,-1.544658,-1.153159,-0.108223,-0.622431,-1.169305,-0.959244,1.329858,-0.468085,0.510169,1.112906,-0.452296,1.203555,1.544561,0.579727,2.638346,0.599324,0.205849,0.045247,-0.002162,-1.540217,1.537001,0.843906,1.422360,0.226879,-0.694734,0.985107,0.214436,0.163625,-0.770447,-1.160871,-0.532965,-1.074630,-1.758515,-0.646615,0.143366,0.579675,-1.868575,-0.233790,0.126783,0.184850,-0.760255,1.099563,-0.378699,0.362097,-1.247226,0.114798,-0.008985,0.213360,-0.855145,-1.394419,-0.500670,-0.401027,-0.836456,-0.926593,-0.274233,0.296380,1.153738,1.501248,0.041619,0.272781,0.122275,-0.303363,0.052143,-0.321709,0.363610,0.796642,0.754776,-0.079891,-1.719202,-1.081883,-0.572468,-1.310077,0.901727,0.469492,-0.656977,1.018181,-1.576081,0.975231,-0.412194,0.063197,1.197412,1.649243,-0.366343,0.663127,-0.670065,1.169656,0.234806,0.601643,-0.028226,1.473022,-0.279768,-0.024878,2.084963,1.682073,1.500427,0.584568,1.775852,1.434963
1.120119,-0.328358,-2.143850,-0.986183,-0.372986,0.981401,-0.773480,0.359854,0.303483,-1.144873,0.212247,-1.197337,1.803137,0.187771,-0.430345,-0.412568,1.279278,1.204772,1.342398,0.541083,-0.062757,0.079462,0.250679,-1.742555,-0.279926,-1.223972,-0.647226,1.712427,-1.198443,-0.907647,2.144934,0.932297,-0.853799,-0.320902,0.530581,0.903541,0.247905,-0.288800,0.153106,0.557993,0.047411,0.919062,-0.212626,0.310397,1.053117,-2.917048,0.632549,0.519133,-0.355014,-0.031311,0.050458,0.466743,0.507933,-2.230098,1.418799,-0.674288,0.472838,-0.742887,-1.640515,-0.889167,0.409559,-1.178039,-0.634215,0.190509,-1.486691,-1.667614,-0.617110,-0.280448,-0.681725,0.372638,0.930482,0.405105,3.895412,0.457043,0.579221,-0.197020,1.566411,0.079365,0.432597,0.191209,-4.488790,1.544417,0.261108,-1.196751,0.609440,-0.623533,-0.486115,1.757668,-0.341263,0.600522,-0.450135,-0.820582,-2.085016,-1.358362,-0.715229,1.288268,-0.825358,-0.122417,-1.267451,-1.262300,-0.846754,-1.234935,0.061817,2.017756,-0.382356,-1.494627,-0.370638,-1.005858,-0.206194,-0.862897,0.074967,-1.377679,0.526537,-0.690296,-1.305072,0.069685,-2.658378,3.314810,-0.307728,0.122484,0.805980,0.025963,1.141563,1.268978,-3.846849,1.164952,4.594731,-0.935323
0.293970,1.421097,-0.178522,-0.681543,0.187810,-0.075344,-1.474160,0.200506,-1.221176,-0.975871,-0.839874,-0.354311,1.969709,-0.597974,-0.589277,0.530118,-0.111758,0.169332,1.101893,-0.276926,0.533295,-1.261029,-0.353235,0.276032,-0.926527,-0.135511,-1.904614,2.229816,0.000628,0.384493,0.711862,0.141755,-1.297054,0.262951,-0.660008,-0.404042,1.304690,-0.847999,-0.336770,1.840545,0.212920,-0.163426,0.064641,0.744256,0.753308,1.609182,0.799818,0.322584,-1.211579,-1.100368,4.460300,-0.348164,-0.962665,-0.091413,0.352298,5.126296,-0.348559,0.247092,0.273998,-0.022625,0.417162,0.987709,-0.847318,0.735869,0.313436,-1.344184,-0.414177,0.108252,1.910787,-0.065337,-1.296132,0.946390,-0.031013,-1.044902,0.150075,-0.466241,-1.082933,0.826417,0.294255,1.199563,-0.136602,0.602920,-0.236044,-0.785492,-2.333655,0.942290,-0.364423,0.563761,-1.096231,-0.517171,-1.162555,0.021059,-0.495786,-1.910177,0.908531,-0.963676,0.455424,0.973777,-0.163923,0.627864,1.553684,0.236438,1.710299,-0.294190,-1.315531,0.864782,-2.196065,1.009780,-0.527793,0.476813,0.684581,-0.000915,-0.749499,1.720654,-1.010217,0.519970,0.311059,1.868732,0.725219,-0.755627,0.856495,-2.460322,0.880697,0.931638,0.095765,0.792532,3.141861,-0.967754
